status_id,feature,value,lab,favorite_pred,retweet_pred,favorite_count,retweet_count,favorite_sign,retweet_sign,favorite_shap_value,retweet_shap_value,created_at,lab_text
1437105832370528264,favorite_count_lag1_l,0.0229935743983873,"Prior # of Favorites, xG Loser",4938.597924598961,254.26692465774076,6038,221,pos,pos,0.009964817203581333,0.004522564820945263,2021-09-12T17:28:25Z,2021-09-12: Leeds (0.89) 0-3 (4.36) Liverpool
1437519231533342728,favorite_count_lag1_l,0.0229935743983873,"Prior # of Favorites, xG Loser",761.7002820750184,14.84717025438586,1730,28,pos,neg,0.0052123842760920525,-0.008607045747339725,2021-09-13T20:51:07Z,2021-09-13: Everton (1.61) 3-1 (1.51) Burnley
1438972110274240520,favorite_count_lag1_l,0.2972785687287388,"Prior # of Favorites, xG Loser",1010.911297405672,17.927481976119495,1840,31,pos,pos,0.06688656657934189,0.02537396550178528,2021-09-17T21:04:20Z,2021-09-17: Newcastle (1.42) 1-1 (1.66) Leeds
1439219190305599498,favorite_count_lag1_l,0.9193020032757969,"Prior # of Favorites, xG Loser",1442.7210390442679,30.665970985734823,2794,46,pos,pos,0.03339572250843048,0.02402614988386631,2021-09-18T13:26:09Z,2021-09-18: Wolves (1.26) 0-2 (1.92) Brentford
1439256562321825798,favorite_count_lag1_l,1,"Prior # of Favorites, xG Loser",3176.2285548465966,130.93161070307806,3279,130,pos,pos,0.03001144714653492,0.025765566155314445,2021-09-18T15:54:39Z,2021-09-18: Liverpool (3.30) 3-0 (0.62) Crystal Palace
1439257252867760128,favorite_count_lag1_l,0.20612322036033767,"Prior # of Favorites, xG Loser",2686.729193422706,138.06060155897615,5108,262,pos,pos,0.01818818598985672,0.03084268607199192,2021-09-18T15:57:23Z,2021-09-18: Burnley (1.06) 0-1 (0.95) Arsenal
1439257561744691207,favorite_count_lag1_l,0.05795640670278443,"Prior # of Favorites, xG Loser",1108.2330001831888,27.975566267782213,1551,38,pos,pos,0.03503871709108353,0.038110606372356415,2021-09-18T15:58:37Z,2021-09-18: Man City (1.23) 0-0 (0.51) Southampton
1439293821079199746,favorite_count_lag1_l,0.38396119440594684,"Prior # of Favorites, xG Loser",3050.4340154315087,186.47445162471863,7412,255,pos,pos,0.025242546573281288,0.008028639480471611,2021-09-18T18:22:42Z,2021-09-18: Aston Villa (0.96) 3-0 (0.96) Everton
1439604079911743497,favorite_count_lag1_l,0.080257024064508,"Prior # of Favorites, xG Loser",1391.9806306066919,38.12317125542442,3929,80,pos,pos,0.035336751490831375,0.03225697576999664,2021-09-19T14:55:33Z,2021-09-19: Brighton (1.63) 2-1 (1.48) Leicester
1439604307012247552,favorite_count_lag1_l,0.04869598084918735,"Prior # of Favorites, xG Loser",2727.374673803036,86.53888474514855,5088,147,pos,pos,0.018318068236112595,0.014583123847842216,2021-09-19T14:56:28Z,2021-09-19: West Ham (1.67) 1-2 (2.06) Man United
1439641259317080078,favorite_count_lag1_l,1,"Prior # of Favorites, xG Loser",6003.674576493247,351.3333590645992,8809,600,pos,pos,0.04085575416684151,0.029676327481865883,2021-09-19T17:23:18Z,2021-09-19: Tottenham (0.79) 0-3 (2.50) Chelsea
1441755510139600906,favorite_count_lag1_l,0.5071815547436059,"Prior # of Favorites, xG Loser",3656.5291899444774,254.02359919293175,5448,424,pos,pos,0.03569355607032776,0.03950586915016174,2021-09-25T13:24:34Z,2021-09-25: Chelsea (0.22) 0-1 (1.70) Man City
1441756072247631877,favorite_count_lag1_l,0.41917601108731256,"Prior # of Favorites, xG Loser",4345.307317465327,189.68079789883274,5661,263,pos,pos,0.03234861418604851,0.0191611647605896,2021-09-25T13:26:48Z,2021-09-25: Man United (2.27) 0-1 (1.46) Aston Villa
1441796475390922753,favorite_count_lag1_l,0.20612322036033767,"Prior # of Favorites, xG Loser",917.0289339049908,20.25314164179945,807,25,pos,pos,0.026072971522808075,0.046526990830898285,2021-09-25T16:07:21Z,2021-09-25: Everton (2.09) 2-0 (0.75) Norwich
1441796719847432197,favorite_count_lag1_l,0.27403300995338287,"Prior # of Favorites, xG Loser",2464.3512916913696,67.48047524524269,3078,85,pos,pos,0.06441193073987961,0.03891485184431076,2021-09-25T16:08:19Z,2021-09-25: Leicester (2.11) 2-2 (0.39) Burnley
1441797166490693634,favorite_count_lag1_l,0.04831800428373441,"Prior # of Favorites, xG Loser",910.5004490718003,25.22896409009232,758,24,pos,pos,0.01214594580233097,0.008688767440617085,2021-09-25T16:10:06Z,2021-09-25: Watford (0.77) 1-1 (2.23) Newcastle
1441797515276341250,favorite_count_lag1_l,0.06816177397001386,"Prior # of Favorites, xG Loser",1199.4155975959723,23.69709885516097,1254,20,pos,pos,0.035957496613264084,0.03897080197930336,2021-09-25T16:11:29Z,2021-09-25: Leeds (1.00) 1-2 (2.28) West Ham
1441830989223927810,favorite_count_lag1_l,0.15881315358447776,"Prior # of Favorites, xG Loser",6786.052459357204,366.4136843610541,11456,712,pos,pos,0.030631260946393013,0.03731363266706467,2021-09-25T18:24:30Z,2021-09-25: Brentford (3.09) 3-3 (2.43) Liverpool
1442141535861198849,favorite_count_lag1_l,0.04995590273403049,"Prior # of Favorites, xG Loser",1050.1350569842457,13.016112056601328,1797,16,pos,neg,0.020756641402840614,-0.012081639841198921,2021-09-26T14:58:30Z,2021-09-26: Southampton (0.90) 0-1 (1.19) Wolves
1442178719045484545,favorite_count_lag1_l,0.5071815547436059,"Prior # of Favorites, xG Loser",4895.878055012777,138.56766237066995,5069,156,pos,pos,0.025719156488776207,0.014468650333583355,2021-09-26T17:26:15Z,2021-09-26: Arsenal (1.49) 3-1 (1.06) Tottenham
1442594132279529478,favorite_count_lag1_l,0.1997606148418798,"Prior # of Favorites, xG Loser",1787.817855222814,30.708338333656766,3278,63,pos,pos,0.026934290304780006,0.03849362954497337,2021-09-27T20:56:57Z,2021-09-27: Crystal Palace (1.41) 1-1 (1.02) Brighton
1444292570721488898,favorite_count_lag1_l,0.3088698500692957,"Prior # of Favorites, xG Loser",6608.811564534672,377.03438641260243,7335,580,pos,pos,0.027035977691411972,0.016478324308991432,2021-10-02T13:25:57Z,2021-10-02: Man United (0.92) 1-1 (1.28) Everton
1444330018910441474,favorite_count_lag1_l,0.0654529419176011,"Prior # of Favorites, xG Loser",7582.268663989931,400.43635380458716,8379,508,pos,pos,0.038306429982185364,0.0646340548992157,2021-10-02T15:54:45Z,2021-10-02: Chelsea (3.39) 3-1 (1.56) Southampton
1444330354828095491,favorite_count_lag1_l,0,"Prior # of Favorites, xG Loser",1208.8063445874213,19.315710454234527,1016,20,neg,neg,-0.039637915790081024,-0.023845873773097992,2021-10-02T15:56:05Z,2021-10-02: Leeds (1.32) 1-0 (0.19) Watford
1444330429524348932,favorite_count_lag1_l,0,"Prior # of Favorites, xG Loser",1079.6079552357346,19.53216015626122,836,18,neg,pos,-0.02912837080657482,0.0038186097517609596,2021-10-02T15:56:23Z,2021-10-02: Wolves (0.93) 2-1 (0.85) Newcastle
1444367032439517189,favorite_count_lag1_l,0.2715761622779388,"Prior # of Favorites, xG Loser",8742.559864478346,310.1350998274124,9578,456,pos,pos,0.025094199925661087,0.019488850608468056,2021-10-02T18:21:50Z,2021-10-02: Brighton (1.31) 0-0 (0.38) Arsenal
1444676844557590531,favorite_count_lag1_l,0.3088698500692957,"Prior # of Favorites, xG Loser",2323.3781700833265,35.46395379632098,2236,39,pos,pos,0.052282579243183136,0.02740481309592724,2021-10-03T14:52:55Z,2021-10-03: Tottenham (1.44) 2-1 (1.14) Aston Villa
1444677435639861254,favorite_count_lag1_l,0.1461509386418042,"Prior # of Favorites, xG Loser",1631.6888746458496,30.017734043177764,1058,27,neg,neg,-0.049064140766859055,-8.65947687998414e-4,2021-10-03T14:55:16Z,2021-10-03: Crystal Palace (1.31) 2-2 (0.93) Leicester
1444678186663567361,favorite_count_lag1_l,0.6739322162025955,"Prior # of Favorites, xG Loser",1919.579737731841,40.24760490128029,1669,39,pos,pos,0.022101089358329773,0.01647920534014702,2021-10-03T14:58:15Z,2021-10-03: West Ham (1.70) 1-2 (1.59) Brentford
1444714979505156097,favorite_count_lag1_l,0.29545168199571625,"Prior # of Favorites, xG Loser",6979.899634750237,330.6031311147822,7298,414,pos,pos,0.03212805092334747,0.02065986394882202,2021-10-03T17:24:27Z,2021-10-03: Liverpool (1.10) 2-2 (0.96) Man City
1449364273705234435,favorite_count_lag1_l,0.0162529923144765,"Prior # of Favorites, xG Loser",6218.198912230374,277.76328686403997,3233,112,neg,neg,-0.0068120816722512245,-0.01340759638696909,2021-10-16T13:19:05Z,2021-10-16: Watford (0.19) 0-5 (3.55) Liverpool
1449403135827582992,favorite_count_lag1_l,0.0162529923144765,"Prior # of Favorites, xG Loser",1740.7307181257386,24.619159569667147,810,14,neg,neg,-0.04526622220873833,-0.03677964210510254,2021-10-16T15:53:30Z,2021-10-16: Southampton (1.95) 1-0 (0.47) Leeds
1449403263523172352,favorite_count_lag1_l,0.003086808617865692,"Prior # of Favorites, xG Loser",2837.9715842971264,59.303751844537565,1057,12,neg,neg,-0.06923648715019226,-0.039260149002075195,2021-10-16T15:54:01Z,2021-10-16: Norwich (1.15) 0-0 (1.25) Brighton
1449403534542319618,favorite_count_lag1_l,0.1461509386418042,"Prior # of Favorites, xG Loser",1881.3504746917574,40.09459397042824,1026,22,neg,neg,-0.04349977523088455,-4.356368735898286e-4,2021-10-16T15:55:05Z,2021-10-16: Man City (2.14) 2-0 (0.93) Burnley
1449403908204466181,favorite_count_lag1_l,0.4143253118306665,"Prior # of Favorites, xG Loser",5199.797156137692,185.49830767555548,5902,374,pos,pos,0.00508026871830225,0.025575095787644386,2021-10-16T15:56:34Z,2021-10-16: Leicester (2.84) 4-2 (1.01) Man United
1449405220329598976,favorite_count_lag1_l,0.09310822728990803,"Prior # of Favorites, xG Loser",2401.6601504834916,31.092433963844947,1062,20,pos,pos,0.049552224576473236,0.05079985037446022,2021-10-16T16:01:47Z,2021-10-16: Aston Villa (1.06) 2-3 (1.70) Wolves
1449441130370764816,favorite_count_lag1_l,0.4800932342194784,"Prior # of Favorites, xG Loser",10709.463506569846,520.8155668135036,21928,1769,pos,pos,0.0018690049182623625,0.0038006131071597338,2021-10-16T18:24:29Z,2021-10-16: Brentford (1.88) 0-1 (0.28) Chelsea
1449751578886516739,favorite_count_lag1_l,0.4143253118306665,"Prior # of Favorites, xG Loser",1922.4428407197133,35.462562833403254,2086,37,pos,pos,0.013646177016198635,0.02957378514111042,2021-10-17T14:58:06Z,2021-10-17: Everton (0.89) 0-1 (1.76) West Ham
1449794415992655877,favorite_count_lag1_l,0.004913695350888245,"Prior # of Favorites, xG Loser",1865.0692796137419,45.71055051957338,2759,55,neg,neg,-0.05602741986513138,-0.04763846471905708,2021-10-17T17:48:19Z,2021-10-17: Newcastle (0.57) 2-3 (1.62) Tottenham
1450204383006928908,favorite_count_lag1_l,0.018898828272647095,"Prior # of Favorites, xG Loser",3458.9344964761144,93.62362754353707,5262,247,neg,neg,-0.014875872991979122,-0.015867700800299644,2021-10-18T20:57:23Z,2021-10-18: Arsenal (1.84) 2-2 (0.53) Crystal Palace
1451655014854930436,favorite_count_lag1_l,0.019150812649615725,"Prior # of Favorites, xG Loser",6033.549374717638,260.27031800157954,4639,160,neg,neg,-0.012409020215272903,-0.0051836236380040646,2021-10-22T21:01:40Z,2021-10-22: Arsenal (3.24) 3-1 (1.52) Aston Villa
1451901584938569730,favorite_count_lag1_l,0.01883583217840494,"Prior # of Favorites, xG Loser",7343.434632157434,289.9602846589591,12744,782,neg,neg,-0.0028147734701633453,-0.011687207035720348,2021-10-23T13:21:27Z,2021-10-23: Chelsea (2.87) 7-0 (0.24) Norwich
1451940074933923849,favorite_count_lag1_l,0.01688295325689807,"Prior # of Favorites, xG Loser",1063.377821603439,19.94867993253431,838,17,neg,neg,-0.021057020872831345,-0.03947070986032486,2021-10-23T15:54:24Z,2021-10-23: Southampton (1.66) 2-2 (0.71) Burnley
1451940388088975370,favorite_count_lag1_l,0.08365881315358448,"Prior # of Favorites, xG Loser",3497.22610377404,84.12119472337582,3030,83,pos,pos,0.04349368065595627,0.0531650148332119,2021-10-23T15:55:38Z,2021-10-23: Everton (1.80) 2-5 (3.13) Watford
1451940748178382853,favorite_count_lag1_l,0.12605518457855613,"Prior # of Favorites, xG Loser",1443.0274183765077,35.845546357777685,817,14,neg,pos,-0.039073944091796875,0.0019180586095899343,2021-10-23T15:57:04Z,2021-10-23: Crystal Palace (1.86) 1-1 (0.80) Newcastle
1451941111669399562,favorite_count_lag1_l,0.019150812649615725,"Prior # of Favorites, xG Loser",1663.1931014010468,25.936398846011144,765,13,neg,neg,-0.0269831083714962,-0.036778584122657776,2021-10-23T15:58:31Z,2021-10-23: Leeds (1.69) 1-1 (0.95) Wolves
1451977807341436938,favorite_count_lag1_l,0.01883583217840494,"Prior # of Favorites, xG Loser",2604.0948425663755,77.44619137287253,2999,74,neg,neg,-0.028264475986361504,-0.022789331153035164,2021-10-23T18:24:20Z,2021-10-23: Brighton (1.35) 1-4 (3.27) Man City
1452286961067118593,favorite_count_lag1_l,0.12605518457855613,"Prior # of Favorites, xG Loser",4143.570974211634,157.21537130398534,2563,66,neg,pos,-0.041421517729759216,0.003599294228479266,2021-10-24T14:52:48Z,2021-10-24: West Ham (1.68) 1-0 (0.65) Tottenham
1452289219859189770,favorite_count_lag1_l,0.3240519087816555,"Prior # of Favorites, xG Loser",3838.515051277851,110.05422935934207,1194,26,pos,pos,0.03314584866166115,0.0322519950568676,2021-10-24T15:01:46Z,2021-10-24: Brentford (1.02) 1-2 (0.85) Leicester
1452325131418746898,favorite_count_lag1_l,0.3240519087816555,"Prior # of Favorites, xG Loser",7826.129388670227,404.1773664236859,6036,316,pos,pos,0.025123625993728638,0.02962341345846653,2021-10-24T17:24:28Z,2021-10-24: Man United (1.37) 0-5 (3.74) Liverpool
1454440374785687559,favorite_count_lag1_l,0.24448784175381127,"Prior # of Favorites, xG Loser",8781.889073931066,501.87814350517897,7429,352,pos,pos,0.011684012599289417,0.012543629854917526,2021-10-30T13:29:42Z,2021-10-30: Leicester (1.98) 0-2 (0.92) Arsenal
1454476487395008518,favorite_count_lag1_l,0.027466297089580444,"Prior # of Favorites, xG Loser",1961.763086760244,41.8056250918579,1158,24,neg,neg,-0.003602862823754549,-0.01170588843524456,2021-10-30T15:53:12Z,2021-10-30: Burnley (2.67) 3-1 (0.89) Brentford
1454476623839907852,favorite_count_lag1_l,0.3324933854101046,"Prior # of Favorites, xG Loser",7485.148653404885,363.1479057666202,7434,330,pos,pos,0.02765934355556965,0.019446125254034996,2021-10-30T15:53:44Z,2021-10-30: Liverpool (1.30) 2-2 (1.53) Brighton
1454478266669088770,favorite_count_lag1_l,0.0037167695602872623,"Prior # of Favorites, xG Loser",6669.336876931813,237.81937927660474,5611,301,neg,neg,-0.021931510418653488,-0.01183998677879572,2021-10-30T16:00:16Z,2021-10-30: Newcastle (0.22) 0-3 (2.62) Chelsea
1454478433036247044,favorite_count_lag1_l,0.14117424719667382,"Prior # of Favorites, xG Loser",4252.4306487373415,264.9209340545105,4329,190,neg,pos,-0.03740612417459488,0.0037053879350423813,2021-10-30T16:00:55Z,2021-10-30: Man City (0.75) 0-2 (1.05) Crystal Palace
1454513755509886985,favorite_count_lag1_l,0.11370795010709336,"Prior # of Favorites, xG Loser",9197.456712884134,413.91959519603853,4965,146,pos,pos,0.04000368341803551,0.022791249677538872,2021-10-30T18:21:17Z,2021-10-30: Tottenham (1.28) 0-3 (1.35) Man United
1454838980046991362,favorite_count_lag1_l,0.7550711855864937,"Prior # of Favorites, xG Loser",1385.8970333418822,29.321076399510872,2178,38,pos,pos,0.01839027740061283,0.021847302094101906,2021-10-31T15:53:37Z,2021-10-31: Norwich (0.90) 1-2 (0.99) Leeds
1454876879324844035,favorite_count_lag1_l,0.24448784175381127,"Prior # of Favorites, xG Loser",4176.200739776788,110.73289793471,2653,48,pos,pos,0.009793868288397789,0.03832110017538071,2021-10-31T18:24:12Z,2021-10-31: Aston Villa (0.78) 1-4 (2.82) West Ham
1455292372259151885,favorite_count_lag1_l,4.4097265969509893e-4,"Prior # of Favorites, xG Loser",3618.902689466652,98.3521374028943,2527,54,neg,pos,-0.019076554104685783,0.011389486491680145,2021-11-01T21:55:14Z,2021-11-01: Wolves (1.88) 2-1 (1.89) Everton
1456742420369092611,favorite_count_lag1_l,0.1193775985888875,"Prior # of Favorites, xG Loser",1678.169286344723,33.122607988972185,1489,19,pos,pos,0.032730940729379654,0.014886748977005482,2021-11-05T21:57:12Z,2021-11-05: Southampton (0.82) 1-0 (0.71) Aston Villa
1456991233742675968,favorite_count_lag1_l,0.26502456847675443,"Prior # of Favorites, xG Loser",4147.834036600165,222.69714421220212,2484,119,pos,pos,0.03886030241847038,0.042929913848638535,2021-11-06T14:25:54Z,2021-11-06: Man United (0.78) 0-2 (2.02) Man City
1457030632874389508,favorite_count_lag1_l,0.025198437696862794,"Prior # of Favorites, xG Loser",5515.566531329677,281.1825729168582,6431,330,neg,pos,-0.007032664027065039,0.00877350103110075,2021-11-06T17:02:27Z,2021-11-06: Chelsea (2.70) 1-1 (0.62) Burnley
1457030768912486406,favorite_count_lag1_l,0.08945445382386293,"Prior # of Favorites, xG Loser",7416.746846106618,241.29677705367678,1802,37,pos,pos,0.03166520968079567,0.037729453295469284,2021-11-06T17:03:00Z,2021-11-06: Brentford (2.84) 1-2 (1.17) Norwich
1457067904416026630,favorite_count_lag1_l,0.30572004535718783,"Prior # of Favorites, xG Loser",3720.2933193782433,99.52686401606988,1747,32,pos,pos,0.03609931468963623,0.04168672114610672,2021-11-06T19:30:34Z,2021-11-06: Brighton (1.38) 1-1 (0.36) Newcastle
1457375867303337993,favorite_count_lag1_l,0.42024694468942925,"Prior # of Favorites, xG Loser",2285.9708413728977,62.13667486478126,1066,36,pos,pos,0.014428287744522095,0.02849583514034748,2021-11-07T15:54:18Z,2021-11-07: Leeds (1.72) 1-1 (0.87) Leicester
1457376448847745030,favorite_count_lag1_l,0.1114400907143757,"Prior # of Favorites, xG Loser",2406.0130811729473,53.056462199885864,2831,85,pos,pos,0.041994161903858185,0.03129535913467407,2021-11-07T15:56:36Z,2021-11-07: Everton (0.70) 0-0 (0.78) Tottenham
1457376651801673736,favorite_count_lag1_l,0.14312712611818068,"Prior # of Favorites, xG Loser",2620.989979914502,81.31799170058524,3163,112,neg,pos,-0.0390922874212265,0.0032363873906433582,2021-11-07T15:57:25Z,2021-11-07: Arsenal (1.56) 1-0 (0.45) Watford
1457414979703951361,favorite_count_lag1_l,0.42056192516064006,"Prior # of Favorites, xG Loser",5004.060046729371,216.02436995698483,6647,276,pos,pos,0.007870969362556934,0.015126478858292103,2021-11-07T18:29:43Z,2021-11-07: West Ham (1.23) 3-2 (1.11) Liverpool
1462065211192582144,favorite_count_lag1_l,0.019402797026584352,"Prior # of Favorites, xG Loser",6110.735654782945,271.9121457248976,4675,237,neg,neg,-0.011586621403694153,-0.0017948285676538944,2021-11-20T14:28:04Z,2021-11-20: Leicester (0.45) 0-3 (2.39) Chelsea
1462106288951857153,favorite_count_lag1_l,0.06230313720549326,"Prior # of Favorites, xG Loser",1576.3613547421662,30.42357486264887,1389,33,pos,pos,0.03982718288898468,0.0390455387532711,2021-11-20T17:11:18Z,2021-11-20: Aston Villa (0.59) 2-0 (0.29) Brighton
1462106366550716422,favorite_count_lag1_l,0.3573768426357566,"Prior # of Favorites, xG Loser",2304.5332292037565,52.89585820400619,2014,51,pos,pos,0.0031418544240295887,0.04218853637576103,2021-11-20T17:11:37Z,2021-11-20: Burnley (0.92) 3-3 (2.63) Crystal Palace
1462106386549063689,favorite_count_lag1_l,0.06576792238881189,"Prior # of Favorites, xG Loser",1381.9090421682658,35.58227513051272,693,21,pos,pos,0.03459573909640312,0.03516816720366478,2021-11-20T17:11:41Z,2021-11-20: Newcastle (2.18) 3-3 (1.10) Brentford
1462106573988405261,favorite_count_lag1_l,0.10873125866196295,"Prior # of Favorites, xG Loser",6297.566788298759,254.65148646330042,2340,102,pos,pos,0.032458435744047165,0.03563891351222992,2021-11-20T17:12:26Z,2021-11-20: Watford (2.80) 4-1 (1.94) Man United
1462106692888449035,favorite_count_lag1_l,0.06576792238881189,"Prior # of Favorites, xG Loser",1828.805210780476,48.45732478977803,563,9,pos,pos,0.03849713131785393,0.03468336537480354,2021-11-20T17:12:54Z,2021-11-20: Norwich (0.55) 2-1 (1.01) Southampton
1462106785897140229,favorite_count_lag1_l,0.37098399899206247,"Prior # of Favorites, xG Loser",2113.09092533635,33.99810918922935,873,34,pos,pos,0.011831475421786308,0.039819587022066116,2021-11-20T17:13:17Z,2021-11-20: Wolves (1.42) 1-0 (0.50) West Ham
1462138930506125323,favorite_count_lag1_l,0.15150560665238755,"Prior # of Favorites, xG Loser",10793.48730180895,676.6606978803746,6985,402,pos,pos,0.01997581124305725,0.0318588949739933,2021-11-20T19:21:00Z,2021-11-20: Liverpool (3.47) 4-0 (0.30) Arsenal
1462449158338617347,favorite_count_lag1_l,0.13059090336399143,"Prior # of Favorites, xG Loser",2436.5064529186197,65.13051990140856,1960,49,neg,pos,-0.04043237119913101,0.008770480751991272,2021-11-21T15:53:44Z,2021-11-21: Man City (2.33) 3-0 (0.28) Everton
1462486630820888583,favorite_count_lag1_l,0.019402797026584352,"Prior # of Favorites, xG Loser",1630.915202448536,35.70859386357082,1524,82,neg,neg,-0.026941761374473572,-0.030774522572755814,2021-11-21T18:22:39Z,2021-11-21: Tottenham (2.16) 2-1 (1.41) Leeds
1426285949038825489,favorite_count_lag1_w,,"Prior # of Favorites, xG Winner",222.59220839570162,19.520189869258108,8245,375,neg,neg,-0.21781843900680542,-0.1275581419467926,2021-08-13T20:54:04Z,2021-08-13: Brentford (1.59) 2-0 (1.14) Arsenal
1426534511060439042,favorite_count_lag1_w,,"Prior # of Favorites, xG Winner",214.86368931760992,35.74084167556882,14889,795,neg,neg,-0.21586620807647705,-0.165710911154747,2021-08-14T13:21:45Z,2021-08-14: Man United (1.60) 5-1 (0.67) Leeds
1426571736095539200,favorite_count_lag1_w,,"Prior # of Favorites, xG Winner",171.88234140699367,19.72707330507245,2869,137,neg,neg,-0.20787911117076874,-0.13884206116199493,2021-08-14T15:49:40Z,2021-08-14: Chelsea (1.21) 3-0 (0.35) Crystal Palace
1426574138802573319,favorite_count_lag1_w,,"Prior # of Favorites, xG Winner",143.78380953141627,14.39408030676401,1979,59,neg,neg,-0.20374846458435059,-0.09451530873775482,2021-08-14T15:59:13Z,2021-08-14: Watford (0.98) 3-2 (1.04) Aston Villa
1426574625304154113,favorite_count_lag1_w,,"Prior # of Favorites, xG Winner",165.6771697796741,15.305476699716312,6365,164,neg,neg,-0.21548406779766083,-0.09590179473161697,2021-08-14T16:01:09Z,2021-08-14: Burnley (1.79) 1-2 (1.60) Brighton
1426609936931360770,favorite_count_lag1_w,,"Prior # of Favorites, xG Winner",164.82884330505834,15.43660657831106,2249,58,neg,neg,-0.2122272104024887,-0.10047466307878494,2021-08-14T18:21:28Z,2021-08-14: Norwich (1.25) 0-3 (2.03) Liverpool
1426920738930544640,favorite_count_lag1_w,,"Prior # of Favorites, xG Winner",183.7342532625632,8.376695111460762,2763,80,neg,neg,-0.25504541397094727,-0.19721777737140656,2021-08-15T14:56:29Z,2021-08-15: Newcastle (1.72) 2-4 (3.12) West Ham
1426957556551933952,favorite_count_lag1_w,,"Prior # of Favorites, xG Winner",764.8143002854358,52.0956124837324,7030,333,neg,neg,-0.22240501642227173,-0.1602005511522293,2021-08-15T17:22:47Z,2021-08-15: Tottenham (1.06) 1-0 (2.24) Man City
1429071978833616898,favorite_count_lag1_w,0.0701223834049993,"Prior # of Favorites, xG Winner",1938.7519072579732,75.92424613928738,3576,119,pos,neg,0.019428612664341927,-0.0024433592334389687,2021-08-21T13:24:45Z,2021-08-21: Liverpool (2.85) 2-0 (0.77) Burnley
1429109107852779522,favorite_count_lag1_w,0.2960355337145017,"Prior # of Favorites, xG Winner",1297.4044323566081,74.13552621095947,4077,132,pos,pos,0.021456129848957062,0.03549925237894058,2021-08-21T15:52:17Z,2021-08-21: Man City (2.36) 5-0 (0.04) Norwich
1429110613242953731,favorite_count_lag1_w,,"Prior # of Favorites, xG Winner",485.87032668854744,17.38420497858293,1627,55,neg,neg,-0.19785284996032715,-0.1068100854754448,2021-08-21T15:58:16Z,2021-08-21: Leeds (0.68) 2-2 (1.62) Everton
1429147144863338508,favorite_count_lag1_w,0.2646127675660351,"Prior # of Favorites, xG Winner",813.0983676340643,24.310686115460722,3131,58,pos,pos,0.03266039490699768,0.03580062463879585,2021-08-21T18:23:26Z,2021-08-21: Brighton (1.47) 2-0 (0.44) Watford
1429457007585775625,favorite_count_lag1_w,0.6673912016254784,"Prior # of Favorites, xG Winner",730.8875127562559,50.75180409958138,3719,167,pos,pos,0.015362221747636795,0.005946157034486532,2021-08-22T14:54:43Z,2021-08-22: Southampton (0.62) 1-1 (2.15) Man United
1429457328131166216,favorite_count_lag1_w,0.2960355337145017,"Prior # of Favorites, xG Winner",262.6518035875009,12.076500381449604,2430,80,pos,pos,0.02978689782321453,0.03252648562192917,2021-08-22T14:55:59Z,2021-08-22: Wolves (1.50) 0-1 (1.53) Tottenham
1429493941859229697,favorite_count_lag1_w,0.09941879695695317,"Prior # of Favorites, xG Winner",4338.543862975185,340.7584022056515,11026,893,pos,pos,0.040477342903614044,0.0046896375715732574,2021-08-22T17:21:29Z,2021-08-22: Arsenal (0.54) 0-2 (3.04) Chelsea
1429909993155928073,favorite_count_lag1_w,0.09441005528516751,"Prior # of Favorites, xG Winner",442.8053335278281,15.918501127937319,4046,85,pos,pos,0.02871708944439888,0.02557310275733471,2021-08-23T20:54:43Z,2021-08-23: West Ham (2.51) 4-1 (0.78) Leicester
1431608429785882627,favorite_count_lag1_w,0.15649955110334074,"Prior # of Favorites, xG Winner",4283.8492624958135,378.1211156989852,12682,893,pos,pos,0.02200067788362503,0.01986037939786911,2021-08-28T13:23:42Z,2021-08-28: Man City (3.92) 5-0 (0.11) Arsenal
1431650091392245771,favorite_count_lag1_w,0.09941879695695317,"Prior # of Favorites, xG Winner",786.5510124863978,18.933079120382235,1531,31,pos,neg,0.00852250587195158,-0.0177190899848938,2021-08-28T16:09:15Z,2021-08-28: West Ham (1.43) 2-2 (1.81) Crystal Palace
1431652092045893640,favorite_count_lag1_w,0.13958323489108349,"Prior # of Favorites, xG Winner",2271.3557975661683,63.48673607421898,1678,49,pos,neg,0.007995004765689373,-0.03501506894826889,2021-08-28T16:17:12Z,2021-08-28: Newcastle (1.28) 2-2 (3.57) Southampton
1431684217621172227,favorite_count_lag1_w,0.1328261588621651,"Prior # of Favorites, xG Winner",5738.462533262185,274.9253998932827,6155,394,pos,neg,0.01716126687824726,-0.012354787439107895,2021-08-28T18:24:51Z,2021-08-28: Liverpool (2.43) 1-1 (0.60) Chelsea
1431993476749606913,favorite_count_lag1_w,0.1328261588621651,"Prior # of Favorites, xG Winner",661.3169569992671,13.618163119983747,1123,13,neg,neg,-0.0015437038382515311,-0.020935581997036934,2021-08-29T14:53:44Z,2021-08-29: Burnley (1.70) 1-1 (1.57) Leeds
1431993627329302529,favorite_count_lag1_w,0.07867504607097292,"Prior # of Favorites, xG Winner",576.6580509100755,12.191103655345348,1525,30,pos,neg,0.009146500378847122,-0.008837675675749779,2021-08-29T14:54:20Z,2021-08-29: Tottenham (1.09) 1-0 (0.71) Watford
1432031503828008971,favorite_count_lag1_w,0.07867504607097292,"Prior # of Favorites, xG Winner",6305.723267284595,399.4175727921574,15351,1116,pos,pos,0.024508219212293625,0.01161429937928915,2021-08-29T17:24:51Z,2021-08-29: Wolves (2.01) 0-1 (0.66) Man United
